RTT	Window	ACK
35948	26.3030428769	43839
35913	26.4229133864	43839
36175	13.3022117622	43840
36217	13.4209722884	43841
36146	13.5790575627	43842
36063	13.7397107082	43843
36421	13.7302852783	43844
36345	13.882477343	43844
36371	13.9936258379	43845
36762	13.9623614772	43846
36687	14.1065773044	43847
36657	14.2318213029	43848
37041	14.1948247224	43849
36942	14.341787303	43849
36961	14.4414268302	43850
37364	14.3897465047	43851
37257	14.5337280453	43852
37249	14.6378531747	43853
37691	14.5644110989	43854
37583	14.7031999519	43854
37435	14.8571263763	43855
37361	14.981058468	43856
37730	14.9266978568	43857
37691	15.033004157	43857
37475	15.2096781769	43858
37855	15.1448119279	43859
37748	15.2745246356	43860
37754	15.3576213428	43860
37544	15.5283052168	43861
37919	15.4575033048	43862
37818	15.5806195104	43863
37803	15.6675436647	43863
38062	15.6400331209	43864
37960	15.7603059059	43865
37873	15.8738920234	43866
38324	15.7625496374	43867
38406	15.8032132746	43867
38200	15.9621866341	43868
38169	16.0480162068	43869
38558	15.9573266639	43870
38603	16.0089605548	43870
38591	16.0833193118	43871
38941	16.0066697701	43872
38971	16.0613699701	43872
38948	16.1371009307	43873
39109	16.1358471665	43873
39480	16.0480089576	43874
39643	16.0448011812	43875
39817	16.0364520866	43875
40143	15.9667698355	43876
40657	15.8240030453	43877
40779	15.8348978534	43877
40793	15.8870145605	43878
41360	15.7253397765	43879
41401	15.765198783	43880
41433	15.8077929843	43881
41416	15.8684661072	43881
41794	15.7780485747	43882
41847	15.810520096	43883
41876	15.8514193243	43884
42371	15.7169238521	43885
42549	15.7011086767	43885
42628	15.72132182	43886
42670	15.7545878589	43887
43155	15.6252141919	43888
43033	15.7168320528	43888
42921	15.8047940225	43889
43009	15.8188252595	43890
43520	15.6784385297	43891
43623	15.6862036242	43891
43471	15.785535737	43892
43481	15.8259296671	43893
44032	15.6709265484	43894
44064	15.702121736	43894
43972	15.7772151012	43895
44431	15.6556177704	43896
44370	15.7181817092	43897
44368	15.7595312388	43898
44480	15.7599931979	43898
44927	15.6425496561	43899
44815	15.7207213824	43900
44792	15.767517565	43901
44916	15.7622367381	43901
45232	15.6897396093	43902
45246	15.7221391795	43903
45190	15.7785721353	43904
45184	15.8172764954	43904
45480	15.7503642592	43905
45494	15.7812046499	43906
45568	15.7908774534	43907
45734	15.7684110229	43907
46081	15.6839422494	43908
46068	15.7223365385	43909
46099	15.7454017011	43910
46223	15.7364072381	43910
45088	16.1663152293	43910
44262	16.5021025357	43910
43295	16.9052281771	43910
42429	17.2852145965	43910
41349	17.7722262269	43910
40411	18.2207878635	43910
39356	18.7459082028	43910
38033	19.435623239	43910
36768	20.1428879282	43910
35457	20.9273219148	43910
34369	21.630372166	43910
33433	22.2772852284	43910
32568	22.9110430115	43910
31399	23.807303451	43910
31207	23.9969441488	43911
31283	23.9813423741	43912
31726	23.6882289173	43913
31654	23.7835983548	43913
31446	23.9823278347	43914
31416	24.0463348978	43915
31411	24.0909324282	43915
31689	23.919665214	43916
31737	23.9231735269	43917
31834	23.8895162996	43918
31784	23.9660741731	43918
31753	24.0281672509	43919
31729	24.0847507685	43920
32243	23.738293661	43921
32269	23.7563216323	43922
32288	23.7791745521	43922
32333	23.7825641412	43923
32405	23.7658331939	43924
32943	23.412944408	43925
32916	23.4671332648	43925
32730	23.6353962416	43926
32699	23.6924618173	43927
32787	23.6631630501	43927
32640	23.8039083886	43928
33101	23.5058225746	43929
33111	23.5318839848	43930
33174	23.5200336133	43930
33204	23.5313359114	43931
33300	23.4957041424	43932
33328	23.5078940997	43933
33850	23.1765732515	43934
33876	23.1897143643	43934
34017	23.1241572407	43935
33995	11.6302588271	43936
33939	11.8879259831	43937
33852	12.1527717259	43937
33616	12.469479684	43938
33994	12.5553947697	43939
33866	12.8242368355	43940
33863	13.0429580446	43940
33664	13.3352797083	43941
33553	13.5918425506	43942
33581	13.7894616688	43942
33414	14.0651943935	43943
33815	14.0997571164	43944
33779	14.3134767621	43945
33817	14.4931072648	43945
33746	14.7170778607	43946
33654	14.9487661466	43947
33482	15.215534324	43948
33506	15.392104306	43948
33703	15.4862377196	43949
33696	15.6714069586	43950
33584	15.9041092044	43951
33629	16.0609808836	43952
33581	16.2603672711	43952
33656	16.3982581522	43953
33860	16.4707008435	43953
34114	16.5162632275	43954
34147	16.6666250044	43955
34206	16.8022571123	43955
34812	16.6697047302	43956
35036	16.7205187645	43956
35389	16.7080879165	43957
35648	16.7385123354	43957
35762	16.8351145396	43958
36282	16.7403250729	43959
36539	16.7667716682	43959
36604	16.8796950268	43960
36861	16.9025117887	43960
37038	16.9604072878	43961
37303	16.9764804431	43961
37323	17.1027719566	43962
37428	17.1887320778	43963
37871	17.119006812	43964
37949	17.2138867301	43965
37936	17.3489132517	43965
38200	17.3562957758	43966
38218	17.4744091321	43967
38229	17.594720155	43968
38361	17.6581948247	43968
38230	17.8422718733	43969
38143	18.0059612195	43970
38628	17.9005037511	43971
38565	18.049748303	43971
38731	18.0910810364	43972
38775	18.1883330702	43973
38736	18.3237813935	43974
38749	18.4339820847	43974
38567	18.6371325852	43975
38615	18.7292578294	43976
38608	18.8472566442	43976
39074	18.7350302933	43977
39128	18.8208915464	43978
39239	18.8783905846	43979
39436	18.8936251741	43979
39352	19.0430928872	43980
40059	18.8135991011	43981
40865	18.5464320771	43981
41346	18.4327901134	43982
41991	18.2496473547	43983
42791	18.0060465559	43983
43540	17.7916835797	43984
44354	17.5582991704	43985
45182	17.3274708548	43986
45831	17.1712860063	43987
46669	16.9500825046	43987
47716	16.6629367604	43988
48831	16.3648788412	43989
50228	15.9894448638	43989
50608	15.9481170557	43989
50631	16.019180125	43989
50295	16.2046431738	43989
50004	16.3774667714	43989
49715	16.551269116	43989
49674	16.6432194715	43989
50050	16.5955230867	43989
50079	16.6628434998	43989
50690	16.5376476952	43990
52990	15.8918784882	43991
55139	15.3414210781	43992
56750	14.9725730822	43992
58344	14.6280609179	43993
60487	14.1717894995	43994
62473	13.7810266288	43995
64262	13.4552135823	43996
66586	13.0411770707	43997
68905	12.6557568358	43997
69996	12.5109214882	43998
72419	12.1427887658	43999
74649	11.8287933415	44000
76556	11.5814772459	44000
78581	11.3289565855	44001
80660	11.0815183582	44002
82442	10.8854145798	44003
85034	10.5955399572	44004
86744	10.4276126115	44005
88440	10.2676454794	44005
90301	10.0950656294	44006
92089	9.9371787514	44007
93831	9.78995983284	44008
96445	9.56073696397	44009
98257	9.41974283101	44009
100314	9.26105083903	44010
103364	9.02110569941	44011
105165	8.8992474783	44012
107126	8.76825951345	44012
109011	8.64789177103	44013
110706	8.54614727113	44014
112513	8.43895417548	44015
114747	4.1960702387	44016
116179	4.18618235008	44016
117736	4.1712641574	44017
119936	4.13366122931	44018
121254	4.1264670322	44019
122623	4.11700007523	44020
124370	4.09457917149	44020
125016	4.10799736231	44021
125080	4.13982665825	44022
124992	4.17609023807	44023
125535	4.19064809058	44024
125481	4.22452279887	44025
125515	4.25489521241	44025
125913	4.27233615618	44026
125724	4.30918423334	44027
125590	4.34374379481	44028
126137	4.35425960654	44029
126042	4.3864508675	44029
126093	4.41312260486	44030
125756	4.45303085671	44031
126050	4.47023424383	44032
125263	4.52566505186	44033
125014	4.56167171716	44033
125186	4.58196380599	44034
124401	4.63721640704	44035
123668	4.69081722287	44036
124078	4.70097675173	44037
123749	4.73884178544	44037
123034	4.79154137935	44038
122371	4.84245092681	44039
122687	4.85452518838	44040
121960	4.90782380236	44040
121234	4.96139436291	44041
121545	4.97250007455	44042
120428	5.04232886355	44043
119382	5.11011464827	44043
118004	5.19336393677	44044
118235	5.20644819365	44045
117074	5.2812453775	44046
116542	5.32833495001	44046
116641	5.34649038824	44047
115854	5.40536132463	44048
115101	5.46314727771	44048
114388	5.5194914008	44049
114641	5.52928671673	44050
113590	5.60236331342	44050
112410	5.68305880393	44051
112865	5.68169141704	44052
111910	5.75165209338	44052
110682	5.83692947227	44053
108863	5.9560323349	44054
109040	5.96765821199	44055
107316	6.08491956904	44056
105625	6.20382822085	44056
104615	6.28518182673	44057
104728	6.29959993378	44058
103135	6.41819371826	44059
101422	6.54801172179	44060
101674	6.55291445026	44061
99853	6.69370524498	44061
98111	6.83398819766	44062
96265	6.98665148773	44063
96409	6.99756963697	44064
95331	7.09806712011	44064
93280	7.27574824561	44065
91409	7.44649778285	44066
91549	7.45667928704	44067
89673	7.63447162147	44067
88312	7.77403480326	44068
88467	7.78206120421	44069
86646	7.96749325156	44070
84717	8.17106714157	44071
83035	8.35896337881	44071
83219	8.36259018051	44072
81474	8.56405942114	44073
79814	8.76478000087	44074
78983	8.87961433371	44074
79114	8.88727305748	44075
77288	9.1199129241	44076
75555	9.35206346888	44077
73796	9.59827008829	44077
73941	9.60247250887	44078
72121	9.86817749179	44079
70329	10.1433746288	44080
68055	10.5066246219	44080
68007	10.5381487206	44081
66144	10.8595221332	44082
64304	11.1952849518	44083
63310	11.3962438726	44083
63367	11.4109271502	44084
61623	11.7592759786	44085
59931	12.1171567464	44086
58207	12.5024615873	44086
52448	13.9043324952	44086
46876	15.5893090235	44086
44726	16.3721552754	44086
43756	16.7689986853	44086
42534	17.2853361995	44086
41370	17.8069068198	44086
40265	18.3314592569	44086
38888	19.017384982	44086
37839	19.5821103748	44086
36758	20.1962725029	44086
35533	20.9317972223	44086
33995	21.9194741213	44086
32726	22.8113319158	44086
32045	23.3385261999	44087
32078	23.3565352072	44087
32014	23.4449734769	44088
32403	23.2044114083	44089
32354	23.2801680518	44090
32372	23.3074742448	44090
32287	23.4088540404	44091
32244	23.479811053	44092
32675	23.2089901647	44093
32689	23.2376020132	44093
32662	23.2950769985	44094
32636	23.3516169677	44095
32640	23.3864212343	44095
32447	23.5631082618	44096
32897	23.2775523346	44097
32896	23.3147281472	44098
32927	23.3289172348	44098
32865	23.4088431291	44099
33035	23.3238237825	44100
33543	23.0052180878	44101
33539	23.0423169341	44101
33418	23.1599536852	44102
33469	23.1585444479	44103
33643	23.0722094264	44103
33521	23.1894777005	44104
34041	22.867772403	44105
34091	22.8664606737	44106
34307	22.7542654831	44106
34374	22.741378857	44107
34420	22.7421648262	44108
34449	22.7539302689	44109
34962	22.4502813199	44110
35013	22.4475244676	44110
35091	22.4272760662	44111
35073	11.2782636949	44112
34971	11.5424862691	44112
34834	11.8154648474	44113
34851	12.0327916132	44114
35187	12.1347540306	44115
35144	12.3628496525	44115
35005	12.6223429371	44116
34948	12.8501622806	44117
34866	13.0847539724	44117
34842	13.2950834903	44118
35224	13.347017792	44119
35109	13.5846052332	44120
35102	13.7784547227	44121
35022	13.9988479941	44121
35117	14.1468434491	44122
35110	14.3331242932	44123
35018	14.5523684837	44124
34953	14.7590861443	44124
35237	14.816170475	44125
35304	14.9616688875	44126
35185	15.1844533788	44127
35266	15.3194161302	44128
35102	15.5597305938	44128
35177	15.6931109171	44129
35217	15.8398864249	44129
35446	15.8993895278	44130
35473	16.047355778	44131
35516	16.1862063418	44131
35497	16.3516856937	44132
35544	16.4851701031	44132
35782	16.5281458094	44133
35960	16.5967995061	44133
35983	16.7351986403	44134
36467	16.6588053575	44135
36675	16.7079529295	44135
36684	16.846211185	44136
36945	16.8673573825	44136
37120	16.9261745434	44137
37396	16.9374454671	44137
37287	17.1224520237	44138
37506	17.1561096269	44139
37997	17.0652994864	44140
38135	17.1329534554	44141
38140	17.2591216692	44141
38233	17.3442884432	44142
38269	17.4540704541	44143
38431	17.505154725	44143
38476	17.6083081337	44144
38577	17.6846444789	44145
38610	17.7910151629	44145
39143	17.6677728162	44146
39086	17.8119220826	44147
39172	17.8901559299	44148
39377	17.9129807379	44148
39244	18.0892910149	44149
39352	18.1541938976	44150
39376	18.2568848412	44150
39419	18.3498933794	44151
39371	18.4846309071	44152
39950	18.3267951705	44153
39919	18.450515381	44154
40013	18.515753475	44154
40157	18.5569162329	44155
40107	18.6871192441	44156
40150	18.7734469244	44157
40280	18.8182550038	44157
40195	18.9630787727	44158
40199	19.0656287221	44159
40230	19.1547220904	44159
40563	19.099847345	44160
40654	19.1586925741	44161
40748	19.2153225825	44162
40773	19.3037766001	44163
40871	19.3569665654	44163
40835	19.4730839689	44164
40787	19.5946652812	44165
40858	19.6586122348	44165
39992	20.1839264104	44165
39095	20.7484314566	44165
38112	21.387093195	44165
37066	22.096551312	44165
36051	22.8270457974	44165
35080	23.5697359078	44165
34085	24.3713233347	44165
32928	25.3446533254	44165
31686	26.4591034602	44165
31147	27.0395229985	44166
31592	26.7789185642	44167
31444	27.0252545159	44167
31476	27.1174156249	44168
31953	26.8299324658	44169
32071	26.8476035947	44170
32128	26.9156491586	44171
32636	26.6100773642	44172
32832	26.563451067	44172
32673	26.8050193749	44173
33216	26.4768243803	44174
33327	26.4978191565	44175
33305	26.6241239208	44175
33732	26.39408476	44176
33866	26.3957792234	44177
33862	26.5046128411	44178
34377	26.2112651718	44179
34226	26.4306672489	44180
34185	26.5658455391	44180
34584	26.3612382437	44181
34559	26.4818738458	44182
34564	26.5792046957	44183
35074	26.2920361499	44184
35015	26.4354409166	44184
34933	26.5964572919	44185
35465	26.294607584	44186
35397	26.4420643719	44187
35386	26.5469017824	44187
35753	26.3696791097	44188
35769	26.4527747439	44189
35779	26.5399057242	44190
36238	13.2878615573	44191
36121	13.4654510594	44191
36024	13.6338847867	44192
36491	13.5872938209	44193
36369	13.7586907023	44194
36449	13.8516320753	44194
36284	14.0359966572	44195
36666	14.0076569049	44196
36551	14.1678457874	44197
36760	14.2006896422	44197
36988	14.2238715079	44198
36873	14.3773756196	44199
36768	14.5260247057	44200
37242	14.4455842106	44201
37141	14.5878610449	44201
36969	14.7575194923	44202
37450	14.6668434648	44203
37334	14.810017012	44204
37228	14.9485359603	44204
37138	15.0798554505	44205
37516	15.0206164504	44206
37406	15.1563626267	44207
37585	15.1739642772	44207
37834	15.1619823987	44208
37683	15.3096935597	44209
37551	15.4495196625	44210
38006	15.3483351962	44211
38065	15.40701623	44211
37917	15.5487973834	44212
37878	15.6454120926	44213
38263	15.5666988498	44214
38016	15.7459955665	44214
37838	15.8975466902	44215
38217	15.8155878446	44216
38056	15.9575229063	44217
38018	16.0476019543	44217
37746	16.2369484314	44218
38101	16.1577557934	44219
37932	16.3012466223	44220
38068	16.3133679713	44220
38330	16.2708734816	44221
38358	16.3271140671	44222
38373	16.387995228	44222
38384	16.4497322913	44223
38739	16.3640263422	44224
38875	16.3708198843	44224
39016	16.3747162907	44225
39732	16.1408312945	44226
39994	16.0951870193	44226
40026	16.1416746238	44227
40221	16.1218096405	44227
40858	15.9272927161	44228
40964	15.9421252745	44229
41037	15.9690879943	44230
41253	15.9398958115	44230
41575	15.8698459138	44231
41733	15.8623839165	44232
41759	15.9045240667	44233
42238	15.7750299777	44234
42186	15.8448622494	44234
42306	15.8496275147	44235
42330	15.8897955938	44236
42812	15.7589892898	44237
42973	15.747355576	44237
42812	15.8536668911	44238
42834	15.8921049243	44239
43329	15.7561253268	44240
43337	15.7983181005	44240
43351	15.8378449113	44241
43865	15.6959210525	44242
43927	15.7169281697	44243
43974	15.7428137827	44244
44012	15.7714449927	44244
44520	15.6328126569	44245
44553	15.6621264271	44246
44586	15.6909973167	44247
44873	15.6304536806	44247
45183	15.5623708749	44248
45180	15.6021873812	44249
45160	15.6475257791	44250
45189	15.6755219404	44250
45593	15.5739642882	44251
45617	15.6027418533	44252
45664	15.623268931	44253
45675	15.6557418396	44253
46050	15.5638580096	44254
46057	15.5967632373	44255
46044	15.6361221191	44256
46234	15.606357085	44256
46568	15.5283551994	44257
46554	15.5666580282	44258
46534	15.6066911272	44259
46561	15.6306637528	44259
45533	16.01702267	44259
44633	16.373831496	44259
43577	16.8049635537	44259
42180	17.3967115851	44259
41128	17.877445683	44259
40227	18.3140910067	44259
39119	18.8697440661	44259
37763	19.5852417808	44259
36833	20.1182906469	44259
35988	20.6297714799	44259
34963	21.2744698161	44259
33701	22.1121737054	44259
32538	22.944667683	44259
31932	23.4226833916	44260
32056	23.3741294997	44260
32094	23.3880988447	44261
32527	23.1174996326	44262
32365	23.2738151946	44263
32506	23.2129493479	44263
32500	23.2569953527	44264
32512	23.2878263148	44265
33009	22.9756926252	44266
32910	23.0831041873	44266
32778	23.2141953007	44267
32721	23.2925204526	44268
32898	23.2045741648	44268
32744	23.3509518279	44269
33248	23.0333593845	44270
33196	23.1055817344	44271
33225	23.1212325677	44271
33085	23.2547505981	44272
33155	23.2409715659	44273
33622	22.9527102233	44274
33586	23.0116226802	44274
33403	23.1719163698	44275
33416	23.196840215	44276
33660	23.062113136	44276
33448	23.2416576788	44277
33919	22.9515735049	44278
33909	22.9907454999	44279
34005	22.9578991598	44279
34030	22.97281893	44280
34049	22.9915204768	44281
